chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr1	185494658	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC01350	FALSE	-	FALSE	63719	PRG4	-801613
chr1	223700797	+	hg38	340	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CAPN2	FALSE	+	FALSE	-794	TP53BP2	79094
chr1	23592394	+	hg38	21	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ID3	FALSE	-	FALSE	-32599	ID3	-32599
chr1	28501	+	hg38	6	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	WASH7P	TRUE	-	FALSE	0	MIB2	-1586912
chr1	85914486	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	COL24A1	TRUE	-	FALSE	-0	CYR61	330518
chr1	89722610	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LRRC8C	FALSE	+	FALSE	3074	GBP1	-657249
chr10	62184280	-	hg38	6630	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	RTKN2	FALSE	-	FALSE	8804	EGR2	627714
chr10	110067266	+	hg38	156	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ADD3	TRUE	+	FALSE	-0	ADD3	-0
chr11	14766190	-	hg38	4514	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PDE3B	TRUE	+	FALSE	-0	CALCA	200477
chr11	14780765	-	hg38	2	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PDE3B	TRUE	+	FALSE	-0	CALCA	185902
chr11	86242509	-	hg38	193	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	EED	FALSE	+	FALSE	-1873	PICALM	-172627
chr11	14767920	+	hg38	3511	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PDE3B	TRUE	+	FALSE	-0	CALCA	198747
chr12	11899647	-	hg38	3365	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ETV6	FALSE	+	FALSE	4244	ETV6	4244
chr12	124938258	-	hg38	126	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	DHX37	FALSE	-	FALSE	8564	SCARB1	-74284
chr12	43021033	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC02461	FALSE	+	FALSE	-134280	ARID2	-2708674
chr12	47390535	-	hg38	15	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC02156	FALSE	+	FALSE	-24471	PCED1B	153871
chr12	68482226	-	hg38	152	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC02384	FALSE	-	FALSE	-30741	RAP1B	-128611
chr12	75944140	-	hg38	6690	pin36	xxx	GTSP4728	PBMC	Y4	3	1.2096774193548387	PHLDA1	FALSE	-	FALSE	81305	PAWR	3640732
chr12	9761321	-	hg38	7	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CD69	FALSE	-	FALSE	-419	CD69	-419
chr12	127955568	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00508	TRUE	-	FALSE	0	RAN	-2916424
chr12	4159766	+	hg38	2201	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CCND2-AS1	FALSE	-	FALSE	88999	CCND2-AS1	88999
chr12	43878020	+	hg38	137	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TMEM117	TRUE	+	FALSE	0	ARID2	-1851687
chr12	4648256	+	hg38	11	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	AKAP3	TRUE	-	FALSE	0	FGF6	-202641
chr12	51219864	+	hg38	7	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	POU6F1	FALSE	-	FALSE	-2108	CELA1	108577
chr12	51219892	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	POU6F1	FALSE	-	FALSE	-2136	CELA1	108549
chr12	51219920	+	hg38	6090	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	POU6F1	FALSE	-	FALSE	-2164	CELA1	108521
chr12	57001439	+	hg38	231	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ZBTB39	TRUE	-	TRUE	-0	NAB2	-87453
chr12	64405591	+	hg38	961	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	XPOT	TRUE	+	FALSE	0	WIF1	645031
chr13	31065744	-	hg38	1020	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	HSPH1	FALSE	-	FALSE	69228	HSPH1	69228
chr13	23965081	+	hg38	216	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SPATA13	FALSE	+	FALSE	-14543	FGF9	2260579
chr13	26500554	+	hg38	173	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	WASF3	FALSE	+	FALSE	-57147	PDX1	-1419475
chr13	36819876	+	hg38	6493	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	RFXAP	TRUE	+	TRUE	0	STARD13	-3143040
chr13	99464132	+	hg38	1288	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	LINC01232	FALSE	-	FALSE	22828	RAP2A	1996133
chr14	23606856	-	hg38	5972	pin36	xxx	GTSP4728	PBMC	Y4	4	1.6129032258064515	DHRS2	FALSE	+	FALSE	-23257	BCL2L2	295096
chr14	51864050	-	hg38	433	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	GNG2	TRUE	+	FALSE	0	NIN	-1032928
chr14	91110703	-	hg38	13	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	DGLUCY	TRUE	+	FALSE	0	GPR68	121827
chr14	101721575	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00239	FALSE	+	FALSE	-8860	HSP90AA1	359161
chr14	21863602	+	hg38	2600	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	OR4E1	FALSE	-	FALSE	-192584	NDRG2	-792729
chr14	31276869	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	HEATR5A	FALSE	-	FALSE	14917	PRKD1	-1349126
chr14	61376079	+	hg38	2941	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PRKCH	TRUE	+	FALSE	0	MNAT1	407398
chr14	68799767	+	hg38	10	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ZFP36L1	FALSE	-	FALSE	-3523	ZFP36L1	-3523
chr14	69685666	+	hg38	4417	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SUSD6	TRUE	+	FALSE	-0	ZFP36L1	-889422
chr14	91240654	+	hg38	321	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	GPR68	TRUE	-	FALSE	-0	GPR68	-0
chr15	101962459	-	hg38	2	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	WASH3P	TRUE	+	FALSE	0	IGF1R	2997928
chr15	32651121	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SCG5	TRUE	+	FALSE	0	GREM1	-66881
chr15	40097434	-	hg38	620	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	BMF	TRUE	-	FALSE	-0	BUB1B	-63573
chr15	50907530	-	hg38	2905	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	AP4E1	FALSE	+	FALSE	-1140	CYP19A1	300525
chr15	51972122	-	hg38	189	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LEO1	FALSE	-	FALSE	-320	MAPK6	-47090
chr15	81285540	-	hg38	1645	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	IL16	TRUE	+	FALSE	-0	IL16	-0
chr15	40939066	+	hg38	5203	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	DLL4	FALSE	+	FALSE	5	SPINT1	81410
chr15	80984616	+	hg38	3	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	MESD	TRUE	-	FALSE	0	IL16	-212260
chr15	84602884	+	hg38	3211	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	ZSCAN2	TRUE	+	FALSE	0	ADAMTSL3	563041
chr15	89304872	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	FANCI	TRUE	+	FALSE	-0	ABHD2	102511
chr16	23949707	-	hg38	2885	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PRKCB	TRUE	+	FALSE	0	PLK1	259339
chr16	31251925	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ITGAM	FALSE	+	FALSE	-8040	FUS	57053
chr16	53519239	-	hg38	7797	pin36	xxx	GTSP4728	PBMC	Y4	3	1.2096774193548387	AKTIP	FALSE	-	FALSE	-15934	RBL2	27590
chr16	11738934	+	hg38	303	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TXNDC11	TRUE	-	FALSE	0	GSPT1	129192
chr16	128973	+	hg38	5	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	NPRL3	TRUE	-	FALSE	0	AXIN1	158465
chr16	19121344	+	hg38	390	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ITPRIPL2	TRUE	+	TRUE	-0	UQCRC2	-2831718
chr16	50637396	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	NKD1	TRUE	+	TRUE	-0	CYLD	-104652
chr16	70524303	+	hg38	160	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SF3B3	TRUE	+	FALSE	0	VAC14	163134
chr17	42251602	-	hg38	5585	pin36	xxx	GTSP4728	PBMC	Y4	3	1.2096774193548387	STAT5B	TRUE	-	FALSE	0	STAT5B	0
chr17	46087252	-	hg38	419	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	KANSL1	TRUE	-	FALSE	-0	WNT3	675252
chr17	59806637	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	VMP1	TRUE	+	FALSE	-0	MIR21	-34627
chr17	36183871	+	hg38	2316	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TBC1D3B	FALSE	-	FALSE	-7246	TAF15	336628
chr17	36236971	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TBC1D3I	FALSE	-	FALSE	16666	TAF15	389728
chr17	37961485	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TBC1D3L	FALSE	-	FALSE	16668	MLLT6	-744133
chr17	38164986	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TBC1D3	FALSE	-	FALSE	16488	MLLT6	-540632
chr17	41868045	+	hg38	263	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ACLY	TRUE	-	FALSE	-0	KLHL10	19676
chr17	64974324	+	hg38	191	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	AMZ2P1	TRUE	-	FALSE	0	DDX5	-467285
chr17	67827927	+	hg38	5	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	BPTF	TRUE	+	FALSE	0	PRKAR1A	-585694
chr17	72005011	+	hg38	74	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ROCR	FALSE	-	FALSE	16838	SOX9	-116007
chr17	8856640	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PIK3R6	TRUE	-	FALSE	0	PIK3R5	22274
chr18	2971969	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LPIN2	TRUE	-	FALSE	0	DLGAP1	524061
chr18	35497144	-	hg38	122	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	INO80C	TRUE	-	FALSE	0	SLC39A6	611385
chr18	65284385	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CDH7	FALSE	+	FALSE	-465865	SERPINB3	-1622421
chr18	45667681	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SLC14A2	TRUE	+	FALSE	-0	EPG5	179926
chr18	74148170	+	hg38	99	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	FBXO15	FALSE	-	FALSE	-304	NFATC1	-5247600
chr19	12787212	-	hg38	6675	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	MIR5684	FALSE	+	FALSE	19	JUNB	-4282
chr19	45919585	-	hg38	3469	pin36	xxx	GTSP4728	PBMC	Y4	6	2.4193548387096775	NANOS2	FALSE	-	FALSE	-4806	FOSB	444405
chr19	11542288	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CNN1	TRUE	+	FALSE	0	EPOR	-157945
chr19	17845360	+	hg38	4368	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	JAK3	TRUE	-	FALSE	0	JAK3	0
chr19	6107036	+	hg38	28	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	RFX2	TRUE	-	FALSE	0	RFX2	0
chr19	70109	+	hg38	20	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	WASH5P	TRUE	-	FALSE	0	CDC34	-461622
chr2	108630596	-	hg38	46	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LIMS1	TRUE	+	FALSE	-0	RANBP2	-88883
chr2	203735930	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CD28	TRUE	+	TRUE	-0	RAPH1	-200593
chr2	207330801	-	hg38	88	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC01802	FALSE	+	FALSE	59736	CREB1	-199089
chr2	235060585	-	hg38	23	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SH3BP4	FALSE	+	FALSE	4870	ACKR3	-1509150
chr2	44690898	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CAMKMT	TRUE	+	FALSE	-0	THADA	-1094851
chr2	68536620	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	APLF	TRUE	+	FALSE	-0	ARHGAP25	-198159
chr2	118176165	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LOC100506797	FALSE	-	FALSE	6755	RALB	-2076671
chr2	190845114	+	hg38	2422	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	GLS	FALSE	+	FALSE	-35705	PMS1	967484
chr2	231618130	+	hg38	83	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TEX44	FALSE	+	FALSE	23846	PTMA	-90393
chr2	239361856	+	hg38	953	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	HDAC4	TRUE	-	FALSE	0	HDAC4	0
chr2	241109186	+	hg38	7141	pin36	xxx	GTSP4728	PBMC	Y4	4	1.6129032258064515	PASK	TRUE	-	FALSE	-0	HDLBP	118076
chr2	433909	+	hg38	31	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC01874	FALSE	-	FALSE	57036	SOX11	-5258756
chr2	46179625	+	hg38	2285	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PRKCE	TRUE	+	FALSE	-0	EPCAM	-1189521
chr2	46944479	+	hg38	73	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	TTC7A	TRUE	+	FALSE	0	EPCAM	-424667
chr20	24952894	-	hg38	3592	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CST7	TRUE	+	FALSE	0	NKX2-2	-3438867
chr20	33684904	-	hg38	6919	pin36	xxx	GTSP4728	PBMC	Y4	3	1.2096774193548387	E2F1	TRUE	-	FALSE	0	E2F1	0
chr20	36518600	-	hg38	209	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	DLGAP4,DLGAP4-AS1	TRUE	+,-	FALSE	0	RBL1	477747
chr20	45115882	-	hg38	143	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	WFDC5	FALSE	-	FALSE	-709	STK4	35904
chr20	50558334	-	hg38	41	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PTPN1	TRUE	+	FALSE	-0	BCAS4	-236558
chr20	63977647	-	hg38	2464	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SAMD10	TRUE	-	FALSE	0	RGS19	95532
chr21	30717053	-	hg38	14	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	KRTAP21-3	FALSE	-	FALSE	1470	TIAM1	401363
chr21	32933505	-	hg38	3163	pin36	xxx	GTSP4728	PBMC	Y4	11	4.435483870967742	LINC01690	FALSE	+	FALSE	-25381	OLIG2	-92401
chr21	25459035	+	hg38	5	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00158	FALSE	-	FALSE	-27333	ADAMTS1	1377250
chr21	34947514	+	hg38	2	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	RUNX1	TRUE	-	FALSE	0	RUNX1	0
chr21	38778610	+	hg38	714	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00114	FALSE	-	FALSE	-5132	ETS2	-26695
chr21	45550962	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SLC19A1	TRUE	-	FALSE	0	SLC19A1	0
chr22	31408675	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	DRG1	TRUE	+	FALSE	0	PATZ1	-62411
chr22	45384642	-	hg38	5	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SMC1B	TRUE	-	FALSE	0	FBLN1	-118195
chr22	19942363	+	hg38	2	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	COMT	TRUE	+	FALSE	0	SEPT5	219040
chr22	29412063	+	hg38	2	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	AP1B1	FALSE	-	FALSE	-23479	THOC5	96102
chr22	36529771	+	hg38	14	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	EIF3D	FALSE	-	FALSE	-540	MYH9	-141703
chr3	100105882	-	hg38	2	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	CMSS1,FILIP1L	TRUE	+,-	FALSE	0	TFG	-603406
chr3	111701872	-	hg38	6820	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	PLCXD2	TRUE	+	FALSE	0	CD200	-631073
chr3	156788817	-	hg38	4	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00886	TRUE	-	FALSE	0	VEPH1	470923
chr3	188395612	-	hg38	5	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LPP	TRUE	+	FALSE	0	LPP	0
chr3	193590501	+	hg38	1926	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	OPA1	FALSE	+	FALSE	-2641	HES1	-545639
chr3	193621213	+	hg38	143	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	OPA1,OPA1-AS1	TRUE	+,-	FALSE	-0	HES1	-514927
chr3	32990023	+	hg38	19	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	GLB1	FALSE	-	FALSE	6583	GLB1	6583
chr3	58946212	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	C3orf67,C3orf67-AS1	TRUE	-,+	FALSE	0	DNASE1L3	-735208
chr3	69095590	+	hg38	2	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ARL6IP5	TRUE	+	FALSE	-0	MITF	-643843
chr3	71978958	+	hg38	1317	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00877	FALSE	-	FALSE	56559	FOXP1	-394968
chr4	1512761	-	hg38	35	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	NKX1-1	FALSE	-	FALSE	-106318	TACC3	-208727
chr4	153529082	-	hg38	4	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TMEM131L	TRUE	+	FALSE	0	FBXW7	-992986
chr4	15737758	-	hg38	736	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	BST1	FALSE	+	FALSE	5584	S100P	9040587
chr4	1872216	-	hg38	26	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	NSD2	TRUE	+	FALSE	0	NSD2	0
chr4	42647372	-	hg38	1400	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ATP8A1	TRUE	-	FALSE	0	PHOX2B	-898401
chr4	55342513	-	hg38	4820	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SRD5A3	FALSE	+	FALSE	-3706	KDR	-216917
chr4	5757708	-	hg38	425	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	EVC	TRUE	+	FALSE	0	JAKMIP1	268489
chr4	78775706	-	hg38	210	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	BMP2K	FALSE	+	FALSE	-670	FGF5	-1490880
chr4	142376886	+	hg38	2023	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	INPP4B	TRUE	-	FALSE	-0	USP38	-808029
chr4	184779968	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ACSL1	TRUE	-	FALSE	-0	SORBS2	805474
chr4	1872758	+	hg38	7358	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	NSD2	TRUE	+	FALSE	0	NSD2	0
chr4	6182364	+	hg38	1282	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	JAKMIP1	TRUE	-	FALSE	0	JAKMIP1	0
chr4	83100950	+	hg38	1104	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PLAC8	TRUE	-	FALSE	-0	HPSE	191509
chr5	10634498	-	hg38	35	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ANKRD33B	TRUE	+	FALSE	-0	CTNND2	337340
chr5	149347569	-	hg38	583	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	GRPEL2	TRUE	+	FALSE	0	CSNK1A1	148323
chr5	151297883	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SLC36A3	TRUE	-	FALSE	0	FAT2	206207
chr5	35806696	-	hg38	9	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SPEF2	TRUE	+	FALSE	-0	SKP2	-345345
chr5	35828016	-	hg38	248	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	SPEF2	FALSE	+	FALSE	13404	SKP2	-324025
chr5	87120979	-	hg38	56	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LOC101929380	TRUE	+	FALSE	0	RASA1	-147272
chr5	99056647	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC02062	FALSE	+	FALSE	52625	LNPEP	2027235
chr5	107483205	+	hg38	4507	pin36	xxx	GTSP4728	PBMC	Y4	3	1.2096774193548387	EFNA5	TRUE	-	FALSE	-0	APC	-5224298
chr5	14413960	+	hg38	104	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TRIO	TRUE	+	FALSE	-0	TRIO	-0
chr5	148807097	+	hg38	136	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ADRB2	FALSE	+	FALSE	-19494	SPINK7	491177
chr6	137700033	-	hg38	3496	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	LOC102723649	FALSE	+	FALSE	25478	TNFAIP3	-167153
chr6	14747468	-	hg38	61	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC01108	FALSE	-	FALSE	-462013	HIVEP1	2582468
chr6	135758646	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00271	FALSE	+	FALSE	42590	AHI1	-260880
chr6	39115479	+	hg38	5172	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	SAYSD1	FALSE	-	FALSE	-292	KCNK5	73490
chr6	52441630	+	hg38	117	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	EFHC1	TRUE	+	FALSE	0	IL17A	250991
chr7	100476976	-	hg38	33	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	TSC22D4	TRUE	-	FALSE	0	EPO	-243822
chr7	121499071	-	hg38	6175	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	FAM3C	FALSE	-	FALSE	-102702	ING3	523413
chr7	138747202	-	hg38	571	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ATP6V0A4	TRUE	-	FALSE	-0	KIAA1549	84177
chr7	149092064	-	hg38	62	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ZNF786	FALSE	-	FALSE	-1286	EZH2	-207714
chr7	44921244	-	hg38	5	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PURB	FALSE	-	FALSE	-35858	CAMK2B	-595612
chr7	4641473	-	hg38	6	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	FOXK1	FALSE	+	FALSE	-40824	ACTB	885671
chr7	131180865	+	hg38	909	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	MKLN1	TRUE	+	FALSE	0	MIR29A	-304054
chr7	134609852	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	AKR1B15	FALSE	+	FALSE	30011	LRGUK	345260
chr7	3105506	+	hg38	10	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LOC100129603	FALSE	-	FALSE	35409	CARD11	-61560
chr7	43587705	+	hg38	5452	pin36	xxx	GTSP4728	PBMC	Y4	2	0.8064516129032258	STK17A	TRUE	+	FALSE	0	CAMK2B	629443
chr7	9721403	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	PER4	FALSE	+	FALSE	85585	COL28A1	-2185573
chr7	98331564	+	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	BAIAP2L1	TRUE	-	FALSE	-0	ASNS	-403001
chr8	128313370	-	hg38	3	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	LINC00824	FALSE	-	FALSE	91897	PVT1	212116
chr8	1467188	-	hg38	298	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	DLGAP2	TRUE	+	FALSE	-0	ERICH1	-735948
chr8	42156841	-	hg38	667	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	AP3M2	TRUE	+	FALSE	0	AP3M2	0
chr8	80513062	-	hg38	3642	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	ZBTB10	TRUE	+	FALSE	-0	TPD52	-341402
chr8	94841991	-	hg38	1	pin36	xxx	GTSP4728	PBMC	Y4	1	0.4032258064516129	INTS8	TRUE	+	FALSE	0	TP53INP1	83979
