posid,PBMC/D0,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/M2,patient
chr8-133500842,1,0,0,0,0,0,0,0,0,pin26
chr8-134705522,0,0,0,0,0,0,1,0,0,pin26
chr8-134832985,1,0,0,0,0,0,0,0,0,pin26
chr8-141104786,0,0,0,0,0,1,0,0,0,pin26
chr8-143937249,1,0,0,0,0,0,0,0,0,pin26
chr8-19215283,1,0,0,0,0,0,0,0,0,pin26
chr8-19718579,0,0,0,0,0,0,0,1,0,pin26
chr8-20321172,1,0,0,0,0,0,0,0,0,pin26
chr8-2128174,1,0,0,0,0,0,0,0,0,pin26
chr8-2220148,1,0,0,0,0,0,0,0,0,pin26
chr8-22245838,0,0,1,0,0,0,0,0,0,pin26
chr8-22292651,1,0,0,0,0,0,0,0,0,pin26
chr8-22357782,0,0,0,0,0,0,0,1,0,pin26
chr8-23460376,0,0,0,0,0,0,0,0,1,pin26
chr8-26440847,0,0,1,0,0,0,0,0,0,pin26
chr8-26971432,0,0,0,0,0,0,0,1,0,pin26
chr8-27055137,0,0,1,0,0,0,0,0,0,pin26
chr8-28375056,1,0,0,0,0,0,0,0,0,pin26
chr8-29060578,0,0,1,0,0,0,0,0,0,pin26
chr8-29407130,0,0,0,0,1,0,0,0,0,pin26
chr8-29409233,1,0,0,0,0,0,0,0,0,pin26
chr8-29498250,1,0,0,0,0,0,0,0,0,pin26
chr8-29518241,1,0,0,0,0,0,0,0,0,pin26
chr8-29925997,1,0,0,0,0,0,0,0,0,pin26
chr8-30091099,0,0,1,0,0,0,0,0,0,pin26
chr8-30093790,1,0,0,0,0,0,0,0,0,pin26
chr8-31082385,0,0,0,0,0,0,0,0,1,pin26
chr8-38368022,0,0,1,0,0,0,0,0,0,pin26
chr8-38369271,1,0,0,0,0,0,0,0,0,pin26
chr8-38405825,0,0,0,0,0,0,0,0,1,pin26
chr8-38407403,0,0,1,0,0,0,0,0,0,pin26
chr8-41769162,0,0,0,0,1,0,0,0,0,pin26
chr8-42199730,1,0,0,0,0,0,0,0,0,pin26
chr8-42247444,0,1,0,0,0,0,0,0,0,pin26
chr8-42278912,1,0,0,0,0,0,0,0,0,pin26
chr8-48150356,0,0,0,0,0,1,0,0,0,pin26
chr8-52793755,0,0,1,0,0,0,0,0,0,pin26
chr8-60910738,1,0,0,0,0,0,0,0,0,pin26
chr8-60999692,1,0,0,0,0,0,0,0,0,pin26
chr8-61015007,0,0,1,0,0,0,0,0,0,pin26
chr8-65841517,0,1,0,0,0,0,0,0,0,pin26
chr8-65956323,0,0,0,1,0,0,0,0,0,pin26
chr8-65972786,0,0,0,0,0,0,0,1,0,pin26
chr8-65981085,0,0,0,0,0,0,0,0,1,pin26
chr8-6729813,1,0,0,0,0,0,0,0,0,pin26
chr8-70615868,1,0,0,0,0,0,0,0,0,pin26
chr8-73300013,0,0,0,1,0,0,0,0,0,pin26
chr8-73311926,1,0,0,0,0,0,0,0,0,pin26
chr8-73973260,0,0,0,0,1,0,0,0,0,pin26
chr8-81140991,0,0,0,0,0,0,0,1,0,pin26
chr8-8283344,1,0,0,0,0,0,0,0,0,pin26
chr8-94873974,1,0,0,0,0,0,0,0,0,pin26
chr8-94960932,0,0,0,0,0,0,0,1,0,pin26
chr8-95235162,0,0,0,0,0,0,0,1,0,pin26
chr8+100376857,0,0,1,0,0,0,0,0,0,pin26
chr8+100953619,1,0,0,0,0,0,0,0,0,pin26
chr8+101973687,1,0,0,0,0,0,0,0,0,pin26
chr8+102098267,0,0,0,0,0,0,0,1,0,pin26
chr8+102794529,0,0,1,0,0,0,0,0,0,pin26
chr8+103414581,1,0,0,0,0,0,0,0,0,pin26
chr8+11281219,0,0,1,0,0,0,0,0,0,pin26
chr8+11457305,0,0,1,0,0,0,0,0,0,pin26
chr8+115429092,0,0,0,0,0,0,0,0,1,pin26
chr8+116878729,0,0,1,0,0,0,0,0,0,pin26
chr8+117439836,1,0,0,0,0,0,0,0,0,pin26
chr8+118382215,0,0,0,0,0,0,0,1,0,pin26
chr8+120710660,0,0,0,0,0,0,1,0,0,pin26
chr8+123520224,1,0,0,0,0,0,0,0,0,pin26
chr8+123523884,0,0,0,0,0,0,0,1,0,pin26
chr8+124879019,0,0,1,0,0,0,0,0,0,pin26
chr8+125308652,0,0,0,1,0,0,0,0,0,pin26
chr8+127965280,0,0,0,0,1,0,0,0,0,pin26
chr8+128009765,0,0,1,0,0,0,0,0,0,pin26
chr8+128079607,1,0,0,0,0,0,0,0,0,pin26
chr8+128309737,0,0,0,0,0,0,0,1,0,pin26
chr8+128572599,0,0,0,0,0,0,0,1,0,pin26
chr8+128589146,0,0,0,1,0,0,0,0,0,pin26
chr8+129972310,1,0,0,0,0,0,0,0,0,pin26
chr8+132759508,1,0,0,0,0,0,0,0,0,pin26
chr8+132919543,2,0,0,0,0,0,0,0,0,pin26
chr8+133152471,1,0,0,0,0,0,0,0,0,pin26
chr8+133568065,0,0,0,0,1,0,0,0,0,pin26
chr8+140573100,0,0,1,0,0,0,0,0,0,pin26
chr8+140598700,0,0,1,0,0,0,0,0,0,pin26
chr8+143947991,0,0,1,0,0,0,0,0,0,pin26
chr8+143979107,2,0,0,0,0,0,0,0,0,pin26
chr8+143979116,1,0,0,0,0,0,0,0,0,pin26
chr8+144953131,1,0,0,0,0,0,0,0,0,pin26
chr8+1700905,0,0,0,0,1,0,0,0,0,pin26
chr8+17233093,0,0,0,0,0,0,0,1,0,pin26
chr8+17257827,1,0,0,0,0,0,0,0,0,pin26
chr8+17652697,1,0,0,0,0,0,0,0,0,pin26
chr8+17653485,1,0,0,0,0,0,0,0,0,pin26
chr8+17653669,0,0,1,0,0,0,0,0,0,pin26
chr8+17653857,0,0,0,0,0,0,0,1,0,pin26
chr8+17675664,0,0,1,0,0,0,0,0,0,pin26
chr8+17921368,0,0,1,0,0,0,0,0,0,pin26
chr8+17923930,1,0,0,0,0,0,0,0,0,pin26
chr8+19211842,0,0,0,1,0,0,0,0,0,pin26
chr8+19642875,0,0,0,0,0,0,0,0,1,pin26
chr8+19718574,0,0,0,0,0,0,0,1,0,pin26
chr8+19721206,0,0,1,0,0,0,0,0,0,pin26
chr8+19721508,0,0,0,0,0,0,0,1,0,pin26
chr8+19726645,0,0,0,0,0,0,0,1,0,pin26
chr8+20265042,1,0,0,0,0,0,0,0,0,pin26
chr8+2101313,1,0,0,0,0,0,0,0,0,pin26
chr8+21939049,0,0,0,0,0,0,0,1,0,pin26
chr8+22292061,1,0,0,0,0,0,0,0,0,pin26
chr8+22299094,1,0,0,0,0,0,0,0,0,pin26
chr8+22353694,1,0,0,0,0,0,0,0,0,pin26
chr8+22353768,0,0,0,0,1,0,0,0,0,pin26
chr8+22353777,0,0,0,0,1,0,0,0,0,pin26
chr8+22516913,1,0,0,0,0,0,0,0,0,pin26
chr8+22669627,0,0,0,0,0,0,0,0,1,pin26
chr8+23068888,0,0,1,0,0,0,0,0,0,pin26
chr8+23244771,0,0,1,0,0,0,0,0,0,pin26
chr8+26598781,1,0,0,0,0,0,0,0,0,pin26
chr8+27380141,2,0,0,0,0,0,0,0,0,pin26
chr8+28902642,1,0,0,0,0,0,0,0,0,pin26
chr8+29062505,0,0,0,1,0,0,0,0,0,pin26
chr8+29555190,1,0,0,0,0,0,0,0,0,pin26
chr8+30093046,0,0,1,0,0,0,0,0,0,pin26
chr8+33554354,1,0,0,0,0,0,0,0,0,pin26
chr8+37892692,0,0,0,0,0,0,0,0,1,pin26
chr8+38769037,1,0,0,0,0,0,0,0,0,pin26
chr8+42153946,1,0,0,0,0,0,0,0,0,pin26
chr8+47833607,0,0,1,0,0,0,0,0,0,pin26
chr8+52805283,0,0,0,0,0,0,1,0,0,pin26
chr8+57244760,0,0,0,0,1,0,0,0,0,pin26
chr8+57253573,1,0,0,0,0,0,0,0,0,pin26
chr8+60900397,0,0,0,0,0,0,0,0,1,pin26
chr8+60902991,0,0,1,0,0,0,0,0,0,pin26
chr8+65982671,0,0,1,0,0,0,0,0,0,pin26
chr8+66534815,0,0,0,1,0,0,0,0,0,pin26
chr8+66535228,1,0,0,0,0,0,0,0,0,pin26
chr8+66535234,1,0,0,0,0,0,0,0,0,pin26
chr8+73517627,1,0,0,0,0,0,0,0,0,pin26
chr8+73755709,0,0,1,0,0,0,0,0,0,pin26
chr8+76986476,0,0,0,0,0,0,0,2,0,pin26
chr8+76999348,0,0,0,1,0,0,0,0,0,pin26
chr8+81073842,0,0,0,0,0,0,0,1,0,pin26
chr8+81075804,1,0,0,0,0,0,0,0,0,pin26
chr8+81265813,1,0,0,0,0,0,0,0,0,pin26
chr8+8287702,0,0,0,0,1,0,0,0,0,pin26
chr8+8343645,0,0,2,0,0,0,0,0,0,pin26
chr8+8347639,1,0,0,0,0,0,0,0,0,pin26
chr8+8871615,0,0,1,0,0,0,0,0,0,pin26
chr8+8872852,0,0,0,0,0,0,0,1,0,pin26
chr8+90098921,0,0,0,0,1,0,0,0,0,pin26
chr8+91584182,0,0,0,0,0,0,0,1,0,pin26
chr8+94282751,1,0,0,0,0,0,0,0,0,pin26
chr8+9909250,1,0,0,0,0,0,0,0,0,pin26
chr8+99534996,1,0,0,0,0,0,0,0,0,pin26
chr9-107242623,1,0,0,0,0,0,0,0,0,pin26
chr9-109447317,0,0,0,0,0,1,0,0,0,pin26
chr9-110048389,1,0,0,0,0,0,0,0,0,pin26
chr9-110625516,0,0,0,1,0,0,0,0,0,pin26
chr9-111630003,0,0,0,0,0,0,0,0,1,pin26
chr9-113411232,1,0,0,0,0,0,0,0,0,pin26
chr9-114384155,0,0,1,0,0,0,0,0,0,pin26
chr9-114588261,0,0,0,0,0,0,0,0,1,pin26
chr9-120891352,0,0,0,0,0,0,0,0,1,pin26
chr9-120932632,0,0,0,0,0,0,0,1,0,pin26
chr9-122941704,0,0,1,0,0,0,0,0,0,pin26
chr9-125747660,1,0,0,0,0,0,0,0,0,pin26
chr9-127423397,1,0,0,0,0,0,0,0,0,pin26
chr9-127575210,0,0,0,1,0,0,0,0,0,pin26
chr9-127864583,1,0,0,0,0,0,0,0,0,pin26
chr9-127959399,0,0,1,0,0,0,0,0,0,pin26
chr9-129460068,0,0,1,0,0,0,0,0,0,pin26
chr9-129711668,0,0,0,0,0,0,0,1,0,pin26
chr9-131642133,0,0,0,0,0,0,0,1,0,pin26
chr9-131839135,1,0,0,0,0,0,0,0,0,pin26
chr9-132405342,1,0,0,0,0,0,0,0,0,pin26
chr9-132787251,1,0,0,0,0,0,0,0,0,pin26
chr9-136118084,0,0,0,1,0,0,0,0,0,pin26
chr9-136686990,1,0,0,0,0,0,0,0,0,pin26
chr9-19993510,0,0,0,1,0,0,0,0,0,pin26
chr9-20320668,1,0,0,0,0,0,0,0,0,pin26
chr9-20554429,0,0,0,0,0,0,0,1,0,pin26
chr9-21295246,1,0,0,0,0,0,0,0,0,pin26
chr9-21525281,0,0,0,0,0,0,0,1,0,pin26
chr9-2157807,0,0,1,0,0,0,0,0,0,pin26
chr9-21625385,0,0,0,0,0,0,0,1,0,pin26
chr9-27733214,0,0,0,0,0,0,0,0,1,pin26
chr9-2809682,1,0,0,0,0,0,0,0,0,pin26
chr9-2842098,0,0,1,0,0,0,0,0,0,pin26
chr9-31347477,0,0,1,0,0,0,0,0,0,pin26
chr9-3383571,0,0,0,0,1,0,0,0,0,pin26
chr9-35079489,1,0,0,0,0,0,0,0,0,pin26
chr9-35692703,0,0,0,0,0,0,0,1,0,pin26
chr9-36603529,0,0,0,0,0,0,0,1,0,pin26
chr9-39809043,1,0,0,0,0,0,0,0,0,pin26
chr9-4306547,1,0,0,0,0,0,0,0,0,pin26
chr9-4966361,0,0,0,0,1,0,0,0,0,pin26
chr9-5509408,0,0,0,1,0,0,0,0,0,pin26
chr9-5588680,1,0,0,0,0,0,0,0,0,pin26
chr9-64739770,0,0,1,0,0,0,0,0,0,pin26
chr9-65225280,0,0,1,0,0,0,0,0,0,pin26
chr9-68548371,0,0,1,0,0,0,0,0,0,pin26
chr9-68681835,0,0,1,0,0,0,0,0,0,pin26
chr9-68681851,1,0,0,0,0,0,0,0,0,pin26
chr9-68975645,1,0,0,0,0,0,0,0,0,pin26
chr9-70520654,0,0,0,0,0,0,0,1,0,pin26
chr9-72997383,0,1,0,0,0,0,0,0,0,pin26
chr9-73151819,0,0,0,1,0,0,0,0,0,pin26
chr9-77779201,0,0,1,0,0,0,0,0,0,pin26
chr9-7798512,1,0,0,0,0,0,0,0,0,pin26
chr9-78295474,0,0,1,0,0,0,0,0,0,pin26
chr9-84311960,0,0,1,0,0,0,0,0,0,pin26
chr9-8431906,0,0,0,1,0,0,0,0,0,pin26
chr9-89422797,1,0,0,0,0,0,0,0,0,pin26
chr9-89465997,0,0,0,0,0,0,0,1,0,pin26
chr9-89702062,0,0,0,0,0,0,0,1,0,pin26
chr9-91130506,0,0,0,0,0,1,0,0,0,pin26
chr9-91208937,1,0,0,0,0,0,0,0,0,pin26
chr9-91212610,0,0,0,0,0,0,0,0,1,pin26
chr9-93109221,1,0,0,0,0,0,0,0,0,pin26
chr9-93464428,0,0,0,0,0,1,0,0,0,pin26
chr9-96010547,0,0,0,1,0,0,0,0,0,pin26
chr9-96014412,0,0,0,0,0,0,0,1,0,pin26
chr9-99093790,1,0,0,0,0,0,0,0,0,pin26
chr9-99827622,1,0,0,0,0,0,0,0,0,pin26
chr9+109447626,1,0,0,0,0,0,0,0,0,pin26
chr9+109887393,0,0,0,0,0,0,0,1,0,pin26
chr9+111451182,0,0,0,0,0,0,0,1,0,pin26
chr9+111984447,1,0,0,0,0,0,0,0,0,pin26
chr9+112033201,1,0,0,0,0,0,0,0,0,pin26
chr9+113276154,0,0,1,0,0,0,0,0,0,pin26
chr9+113350221,0,0,1,0,0,0,0,0,0,pin26
chr9+115143240,1,0,0,0,0,0,0,0,0,pin26
chr9+125609768,0,0,1,0,0,0,0,0,0,pin26
chr9+127863160,0,0,1,0,0,0,0,0,0,pin26
chr9+129410429,0,0,1,0,0,0,0,0,0,pin26
chr9+129859503,0,0,0,0,0,0,1,0,0,pin26
chr9+129933699,1,0,0,0,0,0,0,0,0,pin26
chr9+131731855,0,0,0,1,0,0,0,0,0,pin26
chr9+132405279,0,0,1,0,0,0,0,0,0,pin26
chr9+132780288,0,0,0,0,0,0,0,1,0,pin26
chr9+133128204,0,0,0,0,0,1,0,0,0,pin26
chr9+136533792,0,0,1,0,0,0,0,0,0,pin26
chr9+137553035,1,0,0,0,0,0,0,0,0,pin26
chr9+137761832,1,0,0,0,0,0,0,0,0,pin26
chr9+16060492,1,0,0,0,0,0,0,0,0,pin26
chr9+20580425,0,0,0,0,0,0,0,0,1,pin26
chr9+237332,2,0,0,0,0,0,0,0,0,pin26
chr9+26956575,0,0,0,0,0,0,0,1,0,pin26
chr9+27733558,0,0,0,0,0,0,0,1,0,pin26
chr9+30078683,0,0,1,0,0,0,0,0,0,pin26
chr9+31347847,1,0,0,0,0,0,0,0,0,pin26
chr9+33291108,0,0,0,1,0,0,0,0,0,pin26
chr9+33305635,0,0,0,0,0,0,0,1,0,pin26
chr9+3478514,0,0,0,0,0,0,1,0,0,pin26
chr9+35115455,1,0,0,0,0,0,0,0,0,pin26
chr9+36527695,0,0,0,0,0,0,1,0,0,pin26
chr9+5585265,0,0,0,0,0,0,0,1,0,pin26
chr9+5585501,1,0,0,0,0,0,0,0,0,pin26
chr9+5767398,1,0,0,0,0,0,0,0,0,pin26
chr9+5790785,0,0,0,1,0,0,0,0,0,pin26
chr9+62838279,0,0,0,1,0,0,0,0,0,pin26
chr9+637998,1,0,0,0,0,0,0,0,0,pin26
chr9+65796723,0,0,1,0,0,0,0,0,0,pin26
chr9+68654197,0,0,0,0,0,0,0,1,0,pin26
chr9+71782285,0,0,0,0,3,0,0,0,0,pin26
chr9+71784613,1,0,0,0,0,0,0,0,0,pin26
chr9+71885971,0,0,1,0,0,0,0,0,0,pin26
chr9+73131500,0,0,0,0,0,0,0,1,0,pin26
chr9+75089504,1,0,0,0,0,0,0,0,0,pin26
chr9+76435529,0,0,1,0,0,0,0,0,0,pin26
chr9+77710132,0,0,1,0,0,0,0,0,0,pin26
chr9+77729261,1,0,0,0,0,0,0,0,0,pin26
chr9+79628390,0,0,0,0,0,0,0,1,0,pin26
chr9+7974854,1,0,0,0,0,0,0,0,0,pin26
chr9+8364962,1,0,0,0,0,0,0,0,0,pin26
chr9+84292212,1,0,0,0,0,0,0,0,0,pin26
chr9+84758067,1,0,0,0,0,0,0,0,0,pin26
chr9+87714042,0,0,1,0,0,0,0,0,0,pin26
chr9+87794881,1,0,0,0,0,0,0,0,0,pin26
chr9+880286,3,0,0,0,0,0,0,0,0,pin26
chr9+88321938,1,0,0,0,0,0,0,0,0,pin26
chr9+88322239,0,0,0,0,0,0,0,1,0,pin26
chr9+89214996,0,0,0,0,0,1,0,0,0,pin26
chr9+89522376,1,0,0,0,0,0,0,0,0,pin26
chr9+89704936,1,0,0,0,0,0,0,0,0,pin26
chr9+89951726,0,0,0,0,0,0,0,2,0,pin26
chr9+91152367,1,0,0,0,0,0,0,0,0,pin26
chr9+96015436,1,0,0,0,0,0,0,0,0,pin26
chr9+96022324,0,0,0,0,0,0,0,0,1,pin26
chr9+97704372,1,0,0,0,0,0,0,0,0,pin26
chr9+98856862,1,0,0,0,0,0,0,0,0,pin26
chr9+99014026,0,0,0,0,0,0,0,1,0,pin26
chr9+99816096,1,0,0,0,0,0,0,0,0,pin26
chrX-101391500,1,0,0,0,0,0,0,0,0,pin26
chrX-109362101,0,0,1,0,0,0,0,0,0,pin26
chrX-113509842,0,0,0,0,0,0,1,0,0,pin26
chrX-119685138,0,0,1,0,0,0,0,0,0,pin26
chrX-119753415,0,0,0,0,0,0,0,0,1,pin26
chrX-124345797,1,0,0,0,0,0,0,0,0,pin26
chrX-125006081,0,0,0,0,0,0,0,1,0,pin26
chrX-12954969,0,0,1,0,0,0,0,0,0,pin26
chrX-13050705,0,0,0,0,0,0,0,1,0,pin26
chrX-131813445,0,0,0,1,0,0,0,0,0,pin26
chrX-134175034,1,0,0,0,0,0,0,0,0,pin26
chrX-134239695,0,0,1,0,0,0,0,0,0,pin26
chrX-136776408,0,0,0,0,0,0,0,0,1,pin26
chrX-139766383,0,0,0,1,0,0,0,0,0,pin26
chrX-154738291,1,0,0,0,0,0,0,0,0,pin26
chrX-18180125,0,1,0,0,0,0,0,0,0,pin26
chrX-18831247,0,0,0,0,1,0,0,0,0,pin26
chrX-19549207,0,0,1,0,0,0,0,0,0,pin26
chrX-19682466,1,0,0,0,0,0,0,0,0,pin26
chrX-19683799,1,0,0,0,0,0,0,0,0,pin26
chrX-19840888,1,0,0,0,0,0,0,0,0,pin26
chrX-19866291,0,0,0,0,0,0,0,0,1,pin26
chrX-23668262,0,0,1,0,0,0,0,0,0,pin26
chrX-23960025,0,0,0,0,0,0,0,2,0,pin26
chrX-24079203,1,0,0,0,0,0,0,0,0,pin26
chrX-30651901,1,0,0,0,0,0,0,0,0,pin26
chrX-30652185,0,0,1,0,0,0,0,0,0,pin26
chrX-31058491,0,0,0,0,0,0,0,2,0,pin26
chrX-31059027,0,0,1,0,0,0,0,0,0,pin26
chrX-3706192,0,0,0,0,0,0,0,1,0,pin26
chrX-40167499,1,0,0,0,0,0,0,0,0,pin26
chrX-45810589,0,0,1,0,0,0,0,0,0,pin26
chrX-45812564,0,0,1,0,0,0,0,0,0,pin26
chrX-51801547,0,0,0,0,0,0,0,1,0,pin26
chrX-53719712,1,0,0,0,0,0,0,0,0,pin26
chrX-53806802,0,0,0,0,1,0,0,0,0,pin26
chrX-57231621,1,0,0,0,0,0,0,0,0,pin26
chrX-63748085,0,0,1,0,0,0,0,0,0,pin26
chrX-6400560,0,0,0,0,0,0,1,0,0,pin26
chrX-66074618,0,0,1,0,0,0,0,0,0,pin26
chrX-68751793,0,0,2,0,0,0,0,0,0,pin26
chrX-70254323,0,0,1,0,0,0,0,0,0,pin26
chrX-70508016,0,0,0,0,1,0,0,0,0,pin26
chrX-71106134,1,0,0,0,0,0,0,0,0,pin26
chrX-71617186,1,0,0,0,0,0,0,0,0,pin26
chrX-71623126,0,0,0,0,1,0,0,0,0,pin26
chrX-74294523,0,0,1,0,0,0,0,0,0,pin26
chrX-75161802,0,0,1,0,0,0,0,0,0,pin26
chrX-77004830,0,0,0,0,2,0,0,0,0,pin26
chrX-78102884,1,0,0,0,0,0,0,0,0,pin26
chrX-78655408,0,0,0,0,0,0,0,1,0,pin26
chrX-9165269,0,0,0,0,0,0,0,1,0,pin26
chrX-9165299,0,0,1,0,0,0,0,0,0,pin26
chrX-9165483,0,0,0,0,0,0,0,2,0,pin26
chrX-97398644,0,0,0,1,0,0,0,0,0,pin26
chrX+10107449,1,0,0,0,0,0,0,0,0,pin26
chrX+116652902,0,0,0,0,1,0,0,0,0,pin26
chrX+124346231,0,0,1,0,0,0,0,0,0,pin26
chrX+133402148,1,0,0,0,0,0,0,0,0,pin26
chrX+134931050,0,0,1,0,0,0,0,0,0,pin26
chrX+135487208,1,0,0,0,0,0,0,0,0,pin26
chrX+136546857,0,0,0,0,0,0,0,1,0,pin26
chrX+14491965,1,0,0,0,0,0,0,0,0,pin26
chrX+149223050,1,0,0,0,0,0,0,0,0,pin26
chrX+149532265,1,0,0,0,0,0,0,0,0,pin26
chrX+153926641,0,0,1,0,0,0,0,0,0,pin26
chrX+19403592,1,0,0,0,0,0,0,0,0,pin26
chrX+23773580,0,0,1,0,0,0,0,0,0,pin26
chrX+23953243,1,0,0,0,0,0,0,0,0,pin26
chrX+30658693,1,0,0,0,0,0,0,0,0,pin26
chrX+30712223,0,0,0,1,0,0,0,0,0,pin26
chrX+39490923,0,0,0,0,1,0,0,0,0,pin26
chrX+41666070,0,0,0,1,0,0,0,0,0,pin26
chrX+42944505,0,0,1,0,0,0,0,0,0,pin26
chrX+43290837,0,0,1,0,0,0,0,0,0,pin26
chrX+45436606,0,0,0,0,1,0,0,0,0,pin26
chrX+45804858,0,0,1,0,0,0,0,0,0,pin26
chrX+47265233,0,0,0,0,0,0,0,0,1,pin26
chrX+48936194,1,0,0,0,0,0,0,0,0,pin26
chrX+49278192,0,0,0,1,0,0,0,0,0,pin26
chrX+53226967,0,1,0,0,0,0,0,0,0,pin26
chrX+53712983,1,0,0,0,0,0,0,0,0,pin26
chrX+63330508,1,0,0,0,0,0,0,0,0,pin26
chrX+64206049,1,0,0,0,0,0,0,0,0,pin26
chrX+64842864,0,0,1,0,0,0,0,0,0,pin26
chrX+77786899,1,0,0,0,0,0,0,0,0,pin26
chrX+78944400,0,0,1,0,0,0,0,0,0,pin26
chrX+79165576,1,0,0,0,0,0,0,0,0,pin26
chrY-13305137,1,0,0,0,0,0,0,0,0,pin26
chrY-21026687,1,0,0,0,0,0,0,0,0,pin26
chrY-21248919,1,0,0,0,0,0,0,0,0,pin26
chrY-21249248,1,0,0,0,0,0,0,0,0,pin26
chrY-21250423,1,0,0,0,0,0,0,0,0,pin26
chrY-2842622,0,0,0,0,0,0,0,1,0,pin26
chrY-4587014,1,0,0,0,0,0,0,0,0,pin26
chrY-7327972,1,0,0,0,0,0,0,0,0,pin26
chrY-7340582,0,0,0,0,0,0,0,1,0,pin26
chrY+13370488,0,0,0,0,0,0,0,1,0,pin26
chrY+13478737,1,0,0,0,0,0,0,0,0,pin26
chrY+14329867,0,0,0,0,0,0,0,1,0,pin26
chrY+19568200,1,0,0,0,0,0,0,0,0,pin26
chrY+20743880,1,0,0,0,0,0,0,0,0,pin26
chrY+20745979,1,0,0,0,0,0,0,0,0,pin26
chrY+21245032,1,0,0,0,0,0,0,0,0,pin26
