posid,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/M2,TCELL/Y8,patient
chr8-29557599,0,0,0,0,0,0,0,1,0,pin30
chr8-29559256,0,0,0,0,0,0,1,0,0,pin30
chr8-30073348,0,0,0,0,0,0,1,0,0,pin30
chr8-30657241,0,0,0,0,0,0,1,0,0,pin30
chr8-33370681,0,0,0,0,0,0,1,0,0,pin30
chr8-37267361,0,0,0,0,0,0,1,0,0,pin30
chr8-38368211,0,0,0,0,0,0,1,0,0,pin30
chr8-54134894,0,0,1,0,0,0,0,0,0,pin30
chr8-64757544,0,0,0,0,0,0,1,0,0,pin30
chr8-65843276,0,0,2,0,0,0,0,0,0,pin30
chr8-65983456,0,0,0,0,1,0,0,0,0,pin30
chr8-66535666,0,0,0,0,0,0,1,0,0,pin30
chr8-73345542,0,0,0,0,0,0,1,0,0,pin30
chr8-73347363,0,1,0,0,0,0,0,0,0,pin30
chr8-75609654,0,0,0,1,0,0,0,0,0,pin30
chr8-76979002,0,0,0,0,0,0,1,0,0,pin30
chr8-76986569,0,0,0,0,0,0,1,0,0,pin30
chr8-80865492,0,0,0,0,0,0,1,0,0,pin30
chr8-81870616,0,0,0,0,0,0,1,0,0,pin30
chr8-8280527,0,1,0,0,0,0,0,0,0,pin30
chr8-8345593,0,0,0,0,0,0,1,0,0,pin30
chr8-8348205,0,0,0,0,0,0,1,0,0,pin30
chr8-8348689,0,0,0,0,0,0,1,0,0,pin30
chr8-8565555,0,0,0,0,0,1,0,0,0,pin30
chr8-8890738,0,0,0,0,0,0,1,0,0,pin30
chr8-9012680,0,0,0,0,0,0,1,0,0,pin30
chr8-90254949,0,0,0,0,0,0,1,0,0,pin30
chr8-94960647,0,0,0,0,0,0,1,0,0,pin30
chr8-95238512,0,0,0,0,0,0,1,0,0,pin30
chr8-95992753,0,0,0,0,0,0,1,0,0,pin30
chr8-98363806,0,0,0,0,0,0,0,0,2,pin30
chr8-9907918,0,0,0,0,1,0,0,0,0,pin30
chr8+100429571,0,0,0,0,0,0,1,0,0,pin30
chr8+100501485,0,0,0,0,0,0,1,0,0,pin30
chr8+101984980,0,0,0,0,1,0,0,0,0,pin30
chr8+102556335,0,0,0,0,0,0,1,0,0,pin30
chr8+105205555,0,1,0,0,0,0,0,0,0,pin30
chr8+116473635,0,0,0,0,0,0,1,0,0,pin30
chr8+11803281,0,0,0,0,0,0,1,0,0,pin30
chr8+120611745,0,0,0,0,1,0,0,0,0,pin30
chr8+120780991,0,0,0,0,0,0,1,0,0,pin30
chr8+121609926,0,0,0,1,0,0,0,0,0,pin30
chr8+122862566,0,0,0,0,0,0,1,0,0,pin30
chr8+124197398,0,0,0,0,0,0,1,0,0,pin30
chr8+124198290,0,0,0,0,0,0,1,0,0,pin30
chr8+124199186,0,0,0,0,0,0,1,0,0,pin30
chr8+124779899,0,0,0,0,0,0,1,0,0,pin30
chr8+125163221,0,2,0,0,0,0,0,0,0,pin30
chr8+125638373,0,0,0,0,0,0,1,0,0,pin30
chr8+127205800,0,0,0,0,0,0,1,0,0,pin30
chr8+127308204,0,0,0,0,0,0,1,0,0,pin30
chr8+128009133,0,0,0,0,0,0,1,0,0,pin30
chr8+128009217,0,0,0,0,0,0,1,0,0,pin30
chr8+128279548,0,0,0,0,0,0,1,0,0,pin30
chr8+128302871,0,0,0,0,0,0,1,0,0,pin30
chr8+128310191,0,0,0,1,0,0,0,0,0,pin30
chr8+128321124,0,0,0,0,0,0,1,0,0,pin30
chr8+128576102,0,0,1,0,0,0,0,0,0,pin30
chr8+131899811,0,1,0,0,0,0,0,0,0,pin30
chr8+133064152,0,0,0,1,0,0,0,0,0,pin30
chr8+133073001,0,0,0,0,0,0,1,0,0,pin30
chr8+133503683,0,0,0,0,0,0,1,0,0,pin30
chr8+133752547,0,0,0,0,0,0,1,0,0,pin30
chr8+143547568,0,0,0,0,0,0,1,0,0,pin30
chr8+144427108,0,0,0,0,0,0,1,0,0,pin30
chr8+144427376,0,0,0,0,0,0,1,0,0,pin30
chr8+17694789,0,0,0,0,0,0,1,0,0,pin30
chr8+19201244,0,0,0,0,0,1,0,0,0,pin30
chr8+19630669,0,0,0,0,0,0,1,0,0,pin30
chr8+19650134,0,0,1,0,0,0,0,0,0,pin30
chr8+20610342,0,0,0,0,0,0,1,0,0,pin30
chr8+2129036,0,0,0,0,0,0,1,0,0,pin30
chr8+21915914,0,0,0,1,0,0,0,0,0,pin30
chr8+26257929,0,0,0,0,0,0,1,0,0,pin30
chr8+27370133,0,0,1,0,0,0,0,0,0,pin30
chr8+29387225,0,0,0,0,0,0,1,0,0,pin30
chr8+29491864,0,0,0,0,0,0,1,0,0,pin30
chr8+29717777,0,0,0,0,0,0,1,0,0,pin30
chr8+33371920,0,0,0,0,0,0,0,1,0,pin30
chr8+37896583,0,0,0,0,0,0,1,0,0,pin30
chr8+38901956,0,0,0,0,0,0,1,0,0,pin30
chr8+41578985,0,0,0,1,0,0,0,0,0,pin30
chr8+41789437,0,0,0,0,0,1,0,0,0,pin30
chr8+42278616,0,0,0,0,0,1,0,0,0,pin30
chr8+47600459,0,0,0,1,0,0,0,0,0,pin30
chr8+53821256,0,0,0,0,1,0,0,0,0,pin30
chr8+55774063,0,0,0,0,0,0,1,0,0,pin30
chr8+58010108,0,0,0,1,0,0,0,0,0,pin30
chr8+58239592,0,0,0,1,0,0,0,0,0,pin30
chr8+65821960,0,0,0,0,0,0,1,0,0,pin30
chr8+65948063,0,0,0,0,0,0,1,0,0,pin30
chr8+65982094,0,0,0,0,0,0,1,0,0,pin30
chr8+66085323,0,0,0,0,1,0,0,0,0,pin30
chr8+66636626,0,0,0,0,1,0,0,0,0,pin30
chr8+70142699,0,0,0,0,0,0,1,0,0,pin30
chr8+70367487,0,0,1,0,0,0,0,0,0,pin30
chr8+70374144,0,0,0,0,0,0,1,0,0,pin30
chr8+73346114,0,0,0,0,0,0,1,0,0,pin30
chr8+73482440,0,0,0,0,0,0,1,0,0,pin30
chr8+76956083,0,0,0,0,0,0,0,1,0,pin30
chr8+76985845,0,0,0,0,0,0,1,0,0,pin30
chr8+76989419,0,0,0,0,0,0,1,0,0,pin30
chr8+81081679,0,0,0,0,0,2,0,0,0,pin30
chr8+81098153,0,0,0,0,0,0,1,0,0,pin30
chr8+8950999,0,0,0,0,0,0,1,0,0,pin30
chr8+89837453,0,0,0,0,0,0,1,0,0,pin30
chr8+91011850,0,0,0,0,0,0,1,0,0,pin30
chr8+98044994,0,0,0,0,0,0,1,0,0,pin30
chr9-109934149,0,0,0,0,0,0,1,0,0,pin30
chr9-112735328,0,0,0,0,1,0,0,0,0,pin30
chr9-113220361,0,0,0,0,0,0,1,0,0,pin30
chr9-113350820,0,0,0,0,0,0,1,0,0,pin30
chr9-113509750,0,0,0,0,0,0,1,0,0,pin30
chr9-114388200,0,0,0,0,0,0,1,0,0,pin30
chr9-114612461,0,0,0,0,0,0,1,0,0,pin30
chr9-117264943,0,0,0,0,0,0,1,0,0,pin30
chr9-120793901,0,0,0,0,0,0,1,0,0,pin30
chr9-120890486,0,0,0,0,0,0,1,0,0,pin30
chr9-120891042,0,0,0,0,0,0,1,0,0,pin30
chr9-123316226,0,0,0,0,0,0,1,0,0,pin30
chr9-127965598,0,0,0,0,0,0,1,0,0,pin30
chr9-128425646,0,0,0,0,1,0,0,0,0,pin30
chr9-129459974,0,0,0,0,0,0,1,0,0,pin30
chr9-129990436,0,0,0,0,0,0,1,0,0,pin30
chr9-130025218,0,0,0,0,1,0,0,0,0,pin30
chr9-131270272,0,0,0,0,0,0,1,0,0,pin30
chr9-131669494,0,1,0,0,0,0,0,0,0,pin30
chr9-132393849,0,0,0,0,0,0,1,0,0,pin30
chr9-133136500,0,0,0,1,0,0,0,0,0,pin30
chr9-133136885,0,0,0,0,0,1,0,0,0,pin30
chr9-134392381,0,0,1,0,0,0,0,0,0,pin30
chr9-134457113,0,0,0,0,0,1,0,0,0,pin30
chr9-134457224,0,0,0,0,0,3,0,0,0,pin30
chr9-136094425,0,0,1,0,0,0,0,0,0,pin30
chr9-16136082,0,0,0,0,0,0,1,0,0,pin30
chr9-19997778,0,0,0,0,0,0,1,0,0,pin30
chr9-20530395,0,0,0,0,0,0,1,0,0,pin30
chr9-20562363,0,0,0,0,0,0,1,0,0,pin30
chr9-21612999,0,0,0,0,0,0,1,0,0,pin30
chr9-22215568,0,0,0,0,0,0,1,0,0,pin30
chr9-2764988,0,0,0,0,0,0,1,0,0,pin30
chr9-31347240,0,0,0,0,0,0,1,0,0,pin30
chr9-33295580,0,0,0,0,0,0,1,0,0,pin30
chr9-33305065,0,0,0,0,0,0,1,0,0,pin30
chr9-3398248,0,0,0,0,0,0,1,0,0,pin30
chr9-34486951,0,0,0,0,0,0,1,0,0,pin30
chr9-3527399,0,0,0,0,0,0,1,0,0,pin30
chr9-3529055,0,0,0,0,1,0,0,0,0,pin30
chr9-35570294,0,0,0,0,0,0,1,0,0,pin30
chr9-35571657,0,0,0,0,0,0,1,0,0,pin30
chr9-3585847,0,0,0,0,0,0,1,0,0,pin30
chr9-37791460,0,1,0,0,0,0,0,0,0,pin30
chr9-39809837,0,0,0,0,0,0,1,0,0,pin30
chr9-4601749,0,0,0,0,0,0,1,0,0,pin30
chr9-4679179,0,0,0,1,0,0,0,0,0,pin30
chr9-4938992,0,0,1,0,0,0,0,0,0,pin30
chr9-5447694,0,0,0,0,0,0,1,0,0,pin30
chr9-5587010,0,0,0,0,0,0,1,0,0,pin30
chr9-68644370,0,0,0,0,0,0,1,0,0,pin30
chr9-68651161,0,0,0,0,0,0,1,0,0,pin30
chr9-68653903,0,0,0,0,0,0,1,0,0,pin30
chr9-68684561,0,0,0,0,0,0,1,0,0,pin30
chr9-74245887,0,0,0,0,0,0,1,0,0,pin30
chr9-75184451,0,0,0,0,0,0,1,0,0,pin30
chr9-75207263,1,0,0,0,0,0,0,0,0,pin30
chr9-77747523,0,0,0,1,0,0,0,0,0,pin30
chr9-8116430,0,0,0,0,0,0,1,0,0,pin30
chr9-84292581,0,0,0,0,0,0,1,0,0,pin30
chr9-877330,0,0,0,0,0,0,1,0,0,pin30
chr9-87774661,0,0,0,0,1,0,0,0,0,pin30
chr9-91049197,0,0,1,0,0,0,0,0,0,pin30
chr9-91154116,0,0,0,0,0,0,1,0,0,pin30
chr9-91158276,0,0,0,0,0,0,1,0,0,pin30
chr9-91161581,0,0,0,0,0,0,1,0,0,pin30
chr9-91197152,0,0,0,0,0,0,1,0,0,pin30
chr9-92293329,0,0,0,0,0,0,1,0,0,pin30
chr9-92295322,0,0,0,0,0,0,1,0,0,pin30
chr9-93108097,0,0,1,0,0,0,0,0,0,pin30
chr9-96018030,0,0,0,0,0,0,1,0,0,pin30
chr9-99094761,1,0,0,0,0,0,0,0,0,pin30
chr9-99817229,0,0,0,0,0,0,1,0,0,pin30
chr9+101399517,0,0,0,0,0,0,1,0,0,pin30
chr9+106482315,0,0,0,0,0,0,1,0,0,pin30
chr9+109917831,0,0,0,0,0,0,1,0,0,pin30
chr9+109952081,0,1,0,0,0,0,0,0,0,pin30
chr9+112032527,0,0,1,0,0,0,0,0,0,pin30
chr9+112485393,0,1,0,0,0,0,0,0,0,pin30
chr9+113350510,0,0,0,0,0,0,1,0,0,pin30
chr9+113519142,0,0,0,0,0,0,1,0,0,pin30
chr9+114386208,0,0,0,0,0,0,1,0,0,pin30
chr9+115209180,0,0,0,0,0,0,0,0,1,pin30
chr9+120924629,0,0,0,0,0,0,1,0,0,pin30
chr9+121466718,0,0,0,0,0,0,0,0,1,pin30
chr9+122889908,0,0,0,0,0,0,1,0,0,pin30
chr9+124941952,0,0,0,0,0,1,0,0,0,pin30
chr9+126393493,0,0,0,0,0,0,1,0,0,pin30
chr9+126730753,0,0,0,0,1,0,0,0,0,pin30
chr9+130039285,0,0,0,0,2,0,0,0,0,pin30
chr9+131273119,0,0,0,0,0,0,1,0,0,pin30
chr9+132882667,0,0,0,0,0,0,1,0,0,pin30
chr9+134858421,0,0,0,0,0,0,1,0,0,pin30
chr9+14694072,0,0,0,0,0,0,1,0,0,pin30
chr9+15297641,0,0,0,1,0,0,0,0,0,pin30
chr9+15299237,0,0,0,1,0,0,0,0,0,pin30
chr9+21204462,0,0,0,0,0,0,1,0,0,pin30
chr9+22211222,0,1,0,0,0,0,0,0,0,pin30
chr9+273588,0,0,0,0,0,0,1,0,0,pin30
chr9+277013,0,0,0,0,0,0,1,0,0,pin30
chr9+278241,0,0,0,0,0,0,1,0,0,pin30
chr9+31347954,0,0,0,0,0,1,0,0,0,pin30
chr9+33144585,0,0,0,0,0,0,1,0,0,pin30
chr9+33299279,0,0,0,0,0,0,1,0,0,pin30
chr9+33309686,0,0,0,0,0,0,1,0,0,pin30
chr9+33870460,0,1,0,0,0,0,0,0,0,pin30
chr9+36488614,0,0,0,0,0,0,1,0,0,pin30
chr9+37457253,0,0,0,0,0,0,1,0,0,pin30
chr9+41279584,0,0,0,0,0,0,1,0,0,pin30
chr9+4308761,0,0,0,0,0,0,1,0,0,pin30
chr9+4530930,0,0,0,0,0,0,1,0,0,pin30
chr9+4969250,0,0,0,0,0,0,1,0,0,pin30
chr9+5452111,0,0,0,0,0,0,1,0,0,pin30
chr9+68650487,0,0,0,0,0,0,1,0,0,pin30
chr9+6896685,0,0,1,0,0,0,0,0,0,pin30
chr9+71782285,0,0,0,1,0,0,0,0,0,pin30
chr9+71795204,0,0,0,0,0,0,1,0,0,pin30
chr9+72528540,0,0,1,0,0,0,0,0,0,pin30
chr9+72586576,0,0,0,0,0,0,1,0,0,pin30
chr9+73153803,0,0,0,0,0,0,1,0,0,pin30
chr9+73156191,0,0,0,0,0,0,1,0,0,pin30
chr9+77740489,0,0,0,0,0,0,1,0,0,pin30
chr9+78131556,0,0,0,0,0,0,1,0,0,pin30
chr9+7974932,0,0,0,0,0,0,1,0,0,pin30
chr9+8428428,0,0,0,0,0,0,1,0,0,pin30
chr9+86928982,0,0,0,0,1,0,0,0,0,pin30
chr9+89471878,1,0,0,0,0,0,0,0,0,pin30
chr9+89479480,0,0,0,0,0,0,1,0,0,pin30
chr9+89702726,0,0,0,0,0,0,1,0,0,pin30
chr9+90980877,0,0,0,0,0,0,1,0,0,pin30
chr9+91048744,0,0,0,0,0,0,1,0,0,pin30
chr9+91205651,0,0,0,0,0,0,1,0,0,pin30
chr9+92097499,0,0,0,0,0,0,1,0,0,pin30
chr9+93001377,0,0,0,0,0,0,1,0,0,pin30
chr9+95894210,0,0,0,0,0,0,1,0,0,pin30
chr9+96990483,0,0,0,0,0,0,1,0,0,pin30
chr9+99808752,0,0,0,0,0,0,1,0,0,pin30
chr9+99907238,0,0,0,0,0,0,1,0,0,pin30
chrX-10107689,0,0,0,0,0,0,1,0,0,pin30
chrX-103628993,0,0,0,0,0,0,1,0,0,pin30
chrX-105331592,0,0,0,0,0,0,1,0,0,pin30
chrX-108546740,1,0,0,0,0,0,0,0,0,pin30
chrX-123408455,0,0,0,0,0,0,1,0,0,pin30
chrX-12949355,0,1,0,0,0,0,0,0,0,pin30
chrX-13076274,0,0,0,0,0,0,1,0,0,pin30
chrX-136621874,0,0,0,0,0,0,1,0,0,pin30
chrX-136637244,1,0,0,0,0,0,0,0,0,pin30
chrX-136809828,0,1,0,0,0,0,0,0,0,pin30
chrX-136891877,0,0,0,0,0,0,1,0,0,pin30
chrX-150470485,0,0,0,0,0,0,1,0,0,pin30
chrX-19561594,0,0,0,0,0,0,1,0,0,pin30
chrX-19626760,0,0,0,0,0,0,1,0,0,pin30
chrX-19673236,0,0,1,0,0,0,0,0,0,pin30
chrX-21439574,1,0,0,0,0,0,0,0,0,pin30
chrX-22006448,0,0,0,0,0,0,1,0,0,pin30
chrX-23953967,0,0,0,0,0,0,1,0,0,pin30
chrX-24921617,0,0,0,0,0,0,1,0,0,pin30
chrX-39856859,0,0,0,0,0,0,1,0,0,pin30
chrX-42948273,0,0,0,0,0,0,1,0,0,pin30
chrX-43642831,0,0,0,0,0,0,1,0,0,pin30
chrX-43811404,0,0,0,0,0,0,1,0,0,pin30
chrX-44402060,0,0,0,0,0,0,1,0,0,pin30
chrX-45810361,0,0,0,0,0,0,1,0,0,pin30
chrX-45849863,0,0,0,1,0,0,0,0,0,pin30
chrX-56365935,0,0,0,0,0,0,1,0,0,pin30
chrX-57286368,0,0,0,0,0,0,1,0,0,pin30
chrX-6204491,0,0,0,0,0,0,1,0,0,pin30
chrX-63352186,0,0,0,0,0,0,1,0,0,pin30
chrX-65601012,0,0,0,0,0,0,1,0,0,pin30
chrX-68183234,0,0,0,0,0,0,1,0,0,pin30
chrX-71104556,0,1,0,0,0,0,0,0,0,pin30
chrX-71112952,0,0,0,0,0,0,1,0,0,pin30
chrX-71543296,0,0,0,0,0,0,1,0,0,pin30
chrX-71616673,0,0,0,0,0,1,0,0,0,pin30
chrX-77004830,0,0,0,1,0,0,0,0,0,pin30
chrX-79180406,0,0,0,0,0,0,1,0,0,pin30
chrX-83637667,0,0,0,0,0,1,0,0,0,pin30
chrX-9153301,0,0,0,0,0,0,1,0,0,pin30
chrX-9352410,0,0,0,0,0,0,1,0,0,pin30
chrX-9643377,0,0,0,0,0,0,1,0,0,pin30
chrX+101412162,0,0,0,0,0,0,0,1,0,pin30
chrX+103687564,0,0,0,0,0,0,1,0,0,pin30
chrX+103918656,0,1,0,0,0,0,0,0,0,pin30
chrX+105485577,0,1,0,0,0,0,0,0,0,pin30
chrX+119475742,0,0,0,0,0,0,1,0,0,pin30
chrX+120795688,0,0,0,0,0,0,1,0,0,pin30
chrX+124219190,0,0,0,0,0,0,1,0,0,pin30
chrX+129771164,0,0,0,0,0,0,1,0,0,pin30
chrX+13003243,0,0,0,0,0,0,1,0,0,pin30
chrX+132024834,0,0,0,0,0,0,1,0,0,pin30
chrX+132481633,0,0,0,0,0,0,1,0,0,pin30
chrX+134185500,0,0,0,0,0,0,1,0,0,pin30
chrX+136589432,0,0,0,0,0,0,1,0,0,pin30
chrX+136778433,0,0,0,0,0,0,1,0,0,pin30
chrX+139766092,0,0,0,0,0,0,1,0,0,pin30
chrX+15781692,0,0,0,0,0,0,1,0,0,pin30
chrX+16857231,0,0,0,0,0,0,1,0,0,pin30
chrX+30657255,0,0,0,0,0,0,1,0,0,pin30
chrX+31136694,0,0,0,0,0,0,1,0,0,pin30
chrX+39205495,0,0,0,0,0,0,1,0,0,pin30
chrX+39268284,0,0,0,0,0,0,1,0,0,pin30
chrX+39329410,0,0,0,0,0,0,1,0,0,pin30
chrX+39332086,0,0,0,0,0,0,1,0,0,pin30
chrX+39428657,0,0,0,0,0,0,1,0,0,pin30
chrX+42945546,0,0,0,0,0,0,1,0,0,pin30
chrX+44759062,0,0,0,0,0,0,1,0,0,pin30
chrX+45830339,0,0,0,1,0,0,0,0,0,pin30
chrX+45852876,0,0,0,1,0,0,0,0,0,pin30
chrX+48573517,0,0,0,0,0,0,1,0,0,pin30
chrX+52994979,0,0,0,0,0,0,1,0,0,pin30
chrX+53720819,0,0,0,0,0,0,1,0,0,pin30
chrX+56383378,0,0,0,0,0,0,1,0,0,pin30
chrX+57287091,0,0,0,0,0,0,1,0,0,pin30
chrX+68749953,0,0,0,0,0,0,1,0,0,pin30
chrX+68750192,0,0,0,0,0,0,1,0,0,pin30
chrX+71112953,0,0,0,0,0,0,1,0,0,pin30
chrX+71620479,0,0,0,0,0,0,1,0,0,pin30
chrX+71650091,0,0,0,0,0,0,1,0,0,pin30
chrX+75272428,0,0,0,0,0,0,1,0,0,pin30
chrX+77960384,0,0,0,0,0,0,1,0,0,pin30
chrX+79235333,0,1,0,0,0,0,0,0,0,pin30
chrX+89294021,1,0,0,0,0,0,0,0,0,pin30
chrY-13704612,0,0,0,0,0,0,1,0,0,pin30
chrY-20575059,0,0,0,0,0,0,1,0,0,pin30
chrY-2887374,0,0,0,0,0,0,1,0,0,pin30
chrY-7821744,0,1,0,0,0,0,0,0,0,pin30
chrY+14473914,0,0,0,0,0,0,1,0,0,pin30
chrY+20913279,0,0,0,0,0,0,1,0,0,pin30
chrY+21035548,0,0,0,0,0,0,1,0,0,pin30
chrY+21037285,0,0,0,0,0,0,1,0,0,pin30
chrY+21239614,0,0,0,0,0,0,1,0,0,pin30
chrY+21239640,0,0,0,0,0,0,1,0,0,pin30
chrY+21256108,0,0,1,0,0,0,0,0,0,pin30
chrY+21261460,0,0,0,0,0,0,1,0,0,pin30
chrY+3019034,0,0,0,0,0,0,1,0,0,pin30
chrY+7242200,0,0,0,1,0,0,0,0,0,pin30
chrY+7291085,0,0,1,0,0,0,0,0,0,pin30
